"No.","Time","Source","Destination","Protocol","Length","Info"
"175","7.744684442","192.168.1.10","192.168.1.20","TCP","74","54344  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1449949809 TSecr=0 WS=512"
"176","7.744706031","192.168.1.20","192.168.1.10","TCP","74","44818  >  54344 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524317297 TSecr=1449949809 WS=512"
"177","7.744715937","192.168.1.10","192.168.1.20","TCP","66","54344  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1449949809 TSecr=524317297"
"178","7.770264796","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"179","7.770281713","192.168.1.20","192.168.1.10","TCP","66","44818  >  54344 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524317323 TSecr=1449949835"
"180","7.773492258","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x125A2FC5"
"181","7.773515550","192.168.1.10","192.168.1.20","TCP","66","54344  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1449949838 TSecr=524317326"
"182","7.774645531","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"183","7.786962043","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"184","7.790082810","192.168.1.10","192.168.1.20","TCP","66","54344  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1449949855 TSecr=524317340"
"185","7.790505829","192.168.1.20","192.168.1.10","TCP","66","44818  >  54344 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524317343 TSecr=1449949855"
"186","7.790524381","192.168.1.10","192.168.1.20","TCP","66","54344  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1449949855 TSecr=524317343"
"187","8.003129298","192.168.1.10","192.168.1.30","TCP","74","43282  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3348810735 TSecr=0 WS=512"
"188","8.003150707","192.168.1.30","192.168.1.10","TCP","74","44818  >  43282 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=61709186 TSecr=3348810735 WS=512"
"189","8.003161441","192.168.1.10","192.168.1.30","TCP","66","43282  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3348810735 TSecr=61709186"
"190","8.031320860","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"191","8.031337461","192.168.1.30","192.168.1.10","TCP","66","44818  >  43282 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=61709214 TSecr=3348810763"
"192","8.034465224","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xBDAD8D20"
"193","8.034488888","192.168.1.10","192.168.1.30","TCP","66","43282  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3348810766 TSecr=61709217"
"194","8.035718975","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"195","8.048197746","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"196","8.051614907","192.168.1.10","192.168.1.30","TCP","66","43282  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3348810783 TSecr=61709231"
"197","8.052052000","192.168.1.30","192.168.1.10","TCP","66","44818  >  43282 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=61709235 TSecr=3348810783"
"198","8.052071750","192.168.1.10","192.168.1.30","TCP","66","43282  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3348810784 TSecr=61709235"
"199","8.819696065","192.168.1.10","192.168.1.20","TCP","74","54354  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1449950884 TSecr=0 WS=512"
