"No.","Time","Source","Destination","Protocol","Length","Info"
"480","48.675700526","192.168.1.30","192.168.1.10","TCP","66","44818  >  32980 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62144259 TSecr=3349245807"
"481","48.675724108","192.168.1.10","192.168.1.30","TCP","66","32980  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349245808 TSecr=62144259"
"482","49.314930566","fe80::a8aa:aaff:feaa:aaaa","ff02::2","ICMPv6","70","Router Solicitation from aa:aa:aa:aa:aa:aa"
"483","49.765111259","192.168.1.10","192.168.1.30","TCP","74","32996  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349246897 TSecr=0 WS=512"
"484","49.765130278","192.168.1.30","192.168.1.10","TCP","74","44818  >  32996 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62145348 TSecr=3349246897 WS=512"
"485","49.765141350","192.168.1.10","192.168.1.30","TCP","66","32996  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349246897 TSecr=62145348"
"486","49.790552616","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"487","49.790565246","192.168.1.30","192.168.1.10","TCP","66","44818  >  32996 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62145373 TSecr=3349246922"
"488","49.793598272","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xF70E0F8B"
"489","49.793625294","192.168.1.10","192.168.1.30","TCP","66","32996  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349246925 TSecr=62145376"
"490","49.794783588","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"491","49.807226573","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"492","49.810607175","192.168.1.10","192.168.1.30","TCP","66","32996  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349246942 TSecr=62145390"
"493","49.811135381","192.168.1.30","192.168.1.10","TCP","66","44818  >  32996 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62145394 TSecr=3349246942"
"494","49.811160703","192.168.1.10","192.168.1.30","TCP","66","32996  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349246943 TSecr=62145394"
"495","50.892393243","192.168.1.10","192.168.1.30","TCP","74","33002  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349248024 TSecr=0 WS=512"
"496","50.892412314","192.168.1.30","192.168.1.10","TCP","74","44818  >  33002 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62146475 TSecr=3349248024 WS=512"
"497","50.892424331","192.168.1.10","192.168.1.30","TCP","66","33002  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349248024 TSecr=62146475"
"498","50.919869640","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"499","50.919885003","192.168.1.30","192.168.1.10","TCP","66","44818  >  33002 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62146503 TSecr=3349248052"
"500","50.923103052","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xAA4BA392"
"501","50.923131159","192.168.1.10","192.168.1.30","TCP","66","33002  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349248055 TSecr=62146506"
"502","50.924366863","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"503","50.936717385","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"504","50.940032597","192.168.1.10","192.168.1.30","TCP","66","33002  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349248072 TSecr=62146520"
"505","50.940407250","192.168.1.30","192.168.1.10","TCP","66","44818  >  33002 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62146523 TSecr=3349248072"
"506","50.940429419","192.168.1.10","192.168.1.30","TCP","66","33002  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349248072 TSecr=62146523"
"507","52.336093294","192.168.1.10","192.168.1.30","TCP","74","49566  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349249468 TSecr=0 WS=512"
"508","52.336127736","192.168.1.30","192.168.1.10","TCP","74","44818  >  49566 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62147919 TSecr=3349249468 WS=512"
"509","52.336138630","192.168.1.10","192.168.1.30","TCP","66","49566  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349249468 TSecr=62147919"
"510","52.362777924","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"511","52.362793400","192.168.1.30","192.168.1.10","TCP","66","44818  >  49566 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62147946 TSecr=3349249495"
"512","52.365884007","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xEAB17450"
"513","52.365912396","192.168.1.10","192.168.1.30","TCP","66","49566  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349249498 TSecr=62147949"
"514","52.367141720","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"515","52.379720254","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"516","52.383231037","192.168.1.10","192.168.1.30","TCP","66","49566  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349249515 TSecr=62147963"
"517","52.383724602","192.168.1.30","192.168.1.10","TCP","66","44818  >  49566 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62147967 TSecr=3349249515"
"518","52.383750049","192.168.1.10","192.168.1.30","TCP","66","49566  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349249516 TSecr=62147967"
"519","53.492701192","192.168.1.10","192.168.1.30","TCP","74","49570  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349250625 TSecr=0 WS=512"
"520","53.492719826","192.168.1.30","192.168.1.10","TCP","74","44818  >  49570 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62149076 TSecr=3349250625 WS=512"
"521","53.492730699","192.168.1.10","192.168.1.30","TCP","66","49570  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349250625 TSecr=62149076"
"522","53.519089572","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"523","53.519103990","192.168.1.30","192.168.1.10","TCP","66","44818  >  49570 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62149102 TSecr=3349250651"
"524","53.522185272","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xCDA379E4"
"525","53.522212235","192.168.1.10","192.168.1.30","TCP","66","49570  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349250654 TSecr=62149105"
"526","53.523363371","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"527","53.535276695","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"528","53.538636773","192.168.1.10","192.168.1.30","TCP","66","49570  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349250670 TSecr=62149118"
"529","53.539135769","192.168.1.30","192.168.1.10","TCP","66","44818  >  49570 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62149122 TSecr=3349250670"
"530","53.539161037","192.168.1.10","192.168.1.30","TCP","66","49570  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349250671 TSecr=62149122"
"531","54.680413684","192.168.1.10","192.168.1.30","TCP","74","49586  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349251812 TSecr=0 WS=512"
"532","54.680432852","192.168.1.30","192.168.1.10","TCP","74","44818  >  49586 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62150263 TSecr=3349251812 WS=512"
"533","54.680444187","192.168.1.10","192.168.1.30","TCP","66","49586  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349251812 TSecr=62150263"
"534","54.707945041","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"535","54.707959253","192.168.1.30","192.168.1.10","TCP","66","44818  >  49586 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62150291 TSecr=3349251840"
"536","54.710460735","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xE919BF50"
"537","54.710482791","192.168.1.10","192.168.1.30","TCP","66","49586  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349251842 TSecr=62150293"
"538","54.711585491","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"539","54.725638737","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"540","54.729641619","192.168.1.10","192.168.1.30","TCP","66","49586  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349251861 TSecr=62150308"
"541","54.730077224","192.168.1.30","192.168.1.10","TCP","66","44818  >  49586 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62150313 TSecr=3349251861"
"542","54.730100698","192.168.1.10","192.168.1.30","TCP","66","49586  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349251862 TSecr=62150313"
"543","55.825842656","192.168.1.10","192.168.1.30","TCP","74","49590  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349252958 TSecr=0 WS=512"
"544","55.825860938","192.168.1.30","192.168.1.10","TCP","74","44818  >  49590 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62151409 TSecr=3349252958 WS=512"
"545","55.825871220","192.168.1.10","192.168.1.30","TCP","66","49590  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349252958 TSecr=62151409"
"546","55.852427954","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"547","55.852441767","192.168.1.30","192.168.1.10","TCP","66","44818  >  49590 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62151435 TSecr=3349252984"
"548","55.855522353","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xF1C1EB39"
"549","55.855548483","192.168.1.10","192.168.1.30","TCP","66","49590  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349252987 TSecr=62151438"
"550","55.856702611","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"551","55.869763094","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"552","55.874213294","192.168.1.10","192.168.1.30","TCP","66","49590  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349253006 TSecr=62151453"
"553","55.874680204","192.168.1.30","192.168.1.10","TCP","66","44818  >  49590 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62151458 TSecr=3349253006"
"554","55.874703992","192.168.1.10","192.168.1.30","TCP","66","49590  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349253007 TSecr=62151458"
"555","57.467375652","192.168.1.10","192.168.1.30","TCP","74","49596  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349254599 TSecr=0 WS=512"
"556","57.467394164","192.168.1.30","192.168.1.10","TCP","74","44818  >  49596 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62153050 TSecr=3349254599 WS=512"
"557","57.467405099","192.168.1.10","192.168.1.30","TCP","66","49596  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349254599 TSecr=62153050"
"558","57.493235189","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"559","57.493248175","192.168.1.30","192.168.1.10","TCP","66","44818  >  49596 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62153076 TSecr=3349254625"
"560","57.496230657","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x99D5B032"
"561","57.496259095","192.168.1.10","192.168.1.30","TCP","66","49596  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349254628 TSecr=62153079"
"562","57.497486329","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"563","57.509927690","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"564","57.513485936","192.168.1.10","192.168.1.30","TCP","66","49596  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349254645 TSecr=62153093"
"565","57.513901475","192.168.1.30","192.168.1.10","TCP","66","44818  >  49596 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62153097 TSecr=3349254645"
"566","57.513923012","192.168.1.10","192.168.1.30","TCP","66","49596  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349254646 TSecr=62153097"
"567","59.283279961","192.168.1.10","192.168.1.30","TCP","74","49608  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349256415 TSecr=0 WS=512"
"568","59.283298098","192.168.1.30","192.168.1.10","TCP","74","44818  >  49608 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62154866 TSecr=3349256415 WS=512"
"569","59.283309356","192.168.1.10","192.168.1.30","TCP","66","49608  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349256415 TSecr=62154866"
"570","59.310014758","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"571","59.310029548","192.168.1.30","192.168.1.10","TCP","66","44818  >  49608 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62154893 TSecr=3349256442"
"572","59.313146095","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xA8F3F1DE"
"573","59.313172919","192.168.1.10","192.168.1.30","TCP","66","49608  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349256445 TSecr=62154896"
"574","59.314338076","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"575","59.327695874","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"576","59.330857687","192.168.1.10","192.168.1.30","TCP","66","49608  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349256463 TSecr=62154911"
"577","59.331228416","192.168.1.30","192.168.1.10","TCP","66","44818  >  49608 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62154914 TSecr=3349256463"
"578","59.331250408","192.168.1.10","192.168.1.30","TCP","66","49608  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349256463 TSecr=62154914"
"579","60.582772116","192.168.1.10","192.168.1.30","TCP","74","49616  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349257715 TSecr=0 WS=512"
"580","60.582791329","192.168.1.30","192.168.1.10","TCP","74","44818  >  49616 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62156166 TSecr=3349257715 WS=512"
"581","60.582802083","192.168.1.10","192.168.1.30","TCP","66","49616  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349257715 TSecr=62156166"
"582","60.610241912","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"583","60.610257661","192.168.1.30","192.168.1.10","TCP","66","44818  >  49616 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62156193 TSecr=3349257742"
"584","60.613307134","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x31988A63"
"585","60.613335611","192.168.1.10","192.168.1.30","TCP","66","49616  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349257745 TSecr=62156196"
"586","60.614550064","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"587","60.627070388","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"588","60.630454030","192.168.1.10","192.168.1.30","TCP","66","49616  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349257762 TSecr=62156210"
"589","60.630853444","192.168.1.30","192.168.1.10","TCP","66","44818  >  49616 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62156214 TSecr=3349257762"
"590","60.630876173","192.168.1.10","192.168.1.30","TCP","66","49616  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349257763 TSecr=62156214"
"591","61.602660524","fe80::21d:9cff:fec8:bc46","ff02::2","ICMPv6","70","Router Solicitation from 00:1d:9c:c8:bc:46"
"592","61.895453095","192.168.1.10","192.168.1.30","TCP","74","49622  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349259027 TSecr=0 WS=512"
"593","61.895474194","192.168.1.30","192.168.1.10","TCP","74","44818  >  49622 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62157478 TSecr=3349259027 WS=512"
"594","61.895486510","192.168.1.10","192.168.1.30","TCP","66","49622  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349259027 TSecr=62157478"
"595","61.924773242","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"596","61.924788969","192.168.1.30","192.168.1.10","TCP","66","44818  >  49622 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62157508 TSecr=3349259057"
"597","61.927839165","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x94FDA439"
"598","61.927870986","192.168.1.10","192.168.1.30","TCP","66","49622  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349259060 TSecr=62157511"
"599","61.929083439","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"600","61.942109124","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"601","61.946635458","192.168.1.10","192.168.1.30","TCP","66","49622  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349259078 TSecr=62157525"
"602","61.947090892","192.168.1.30","192.168.1.10","TCP","66","44818  >  49622 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62157530 TSecr=3349259078"
"603","61.947113686","192.168.1.10","192.168.1.30","TCP","66","49622  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349259079 TSecr=62157530"
"604","63.175054634","192.168.1.10","192.168.1.30","TCP","74","36228  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349260307 TSecr=0 WS=512"
"605","63.175072433","192.168.1.30","192.168.1.10","TCP","74","44818  >  36228 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62158758 TSecr=3349260307 WS=512"
"606","63.175083008","192.168.1.10","192.168.1.30","TCP","66","36228  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349260307 TSecr=62158758"
"607","63.201860613","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"608","63.201873712","192.168.1.30","192.168.1.10","TCP","66","44818  >  36228 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62158785 TSecr=3349260334"
"609","63.204247733","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x2F750CF5"
"610","63.204268583","192.168.1.10","192.168.1.30","TCP","66","36228  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349260336 TSecr=62158787"
"611","63.205460036","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"612","63.216208009","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"613","63.219554353","192.168.1.10","192.168.1.30","TCP","66","36228  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349260351 TSecr=62158799"
"614","63.220044112","192.168.1.30","192.168.1.10","TCP","66","44818  >  36228 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62158803 TSecr=3349260351"
"615","63.220077271","192.168.1.10","192.168.1.30","TCP","66","36228  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349260352 TSecr=62158803"
"616","64.422512539","192.168.1.10","192.168.1.30","TCP","74","36230  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349261554 TSecr=0 WS=512"
"617","64.422531117","192.168.1.30","192.168.1.10","TCP","74","44818  >  36230 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62160005 TSecr=3349261554 WS=512"
"618","64.422541910","192.168.1.10","192.168.1.30","TCP","66","36230  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349261554 TSecr=62160005"
"619","64.448931278","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"620","64.448945198","192.168.1.30","192.168.1.10","TCP","66","44818  >  36230 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62160032 TSecr=3349261581"
"621","64.452059862","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xF9A0CA85"
"622","64.452088323","192.168.1.10","192.168.1.30","TCP","66","36230  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349261584 TSecr=62160035"
"623","64.453350787","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"624","64.466435290","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"625","64.470692615","192.168.1.10","192.168.1.30","TCP","66","36230  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349261603 TSecr=62160049"
"626","64.471119506","192.168.1.30","192.168.1.10","TCP","66","44818  >  36230 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62160054 TSecr=3349261603"
"627","64.471143423","192.168.1.10","192.168.1.30","TCP","66","36230  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349261603 TSecr=62160054"
"628","65.560048614","192.168.1.10","192.168.1.30","TCP","74","36232  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349262692 TSecr=0 WS=512"
"629","65.560067082","192.168.1.30","192.168.1.10","TCP","74","44818  >  36232 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62161143 TSecr=3349262692 WS=512"
"630","65.560077557","192.168.1.10","192.168.1.30","TCP","66","36232  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349262692 TSecr=62161143"
"631","65.586455283","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"632","65.586469992","192.168.1.30","192.168.1.10","TCP","66","44818  >  36232 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62161169 TSecr=3349262718"
"633","65.589567907","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x104214BD"
"634","65.589594333","192.168.1.10","192.168.1.30","TCP","66","36232  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349262721 TSecr=62161172"
"635","65.590759975","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"636","65.603668927","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"637","65.607122087","192.168.1.10","192.168.1.30","TCP","66","36232  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349262739 TSecr=62161187"
"638","65.607531823","192.168.1.30","192.168.1.10","TCP","66","44818  >  36232 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62161190 TSecr=3349262739"
"639","65.607554506","192.168.1.10","192.168.1.30","TCP","66","36232  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349262739 TSecr=62161190"
"640","65.698693717","fe80::21d:9cff:fec7:b070","ff02::2","ICMPv6","70","Router Solicitation from 00:1d:9c:c7:b0:70"
"641","66.671475849","192.168.1.10","192.168.1.30","TCP","74","36246  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349263803 TSecr=0 WS=512"
"642","66.671495052","192.168.1.30","192.168.1.10","TCP","74","44818  >  36246 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=62162254 TSecr=3349263803 WS=512"
"643","66.671506679","192.168.1.10","192.168.1.30","TCP","66","36246  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3349263803 TSecr=62162254"
"644","66.700042986","192.168.1.10","192.168.1.30","ENIP","94","Register Session (Req), Session: 0x00000000"
"645","66.700058980","192.168.1.30","192.168.1.10","TCP","66","44818  >  36246 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=62162283 TSecr=3349263832"
"646","66.703102721","192.168.1.30","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xD30DB110"
"647","66.703132651","192.168.1.10","192.168.1.30","TCP","66","36246  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=3349263835 TSecr=62162286"
"648","66.704242950","192.168.1.10","192.168.1.30","CIP CM","134","Unconnected Send: 'LIT301:3' - Service (0x4c)"
"649","66.717343214","192.168.1.30","192.168.1.10","CIP","116","Success: 'LIT301:3' - Service (0x4c)"
"650","66.721547218","192.168.1.10","192.168.1.30","TCP","66","36246  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=3349263853 TSecr=62162300"
"651","66.721999624","192.168.1.30","192.168.1.10","TCP","66","44818  >  36246 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=62162305 TSecr=3349263853"
"652","66.722021629","192.168.1.10","192.168.1.30","TCP","66","36246  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=3349263854 TSecr=62162305"
"653","67.793916453","192.168.1.10","192.168.1.30","TCP","74","36256  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3349264926 TSecr=0 WS=512"
