"No.","Time","Source","Destination","Protocol","Length","Info"
"842","86.221550052","192.168.1.20","192.168.1.10","TCP","66","44818  >  57102 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524534722 TSecr=1450167234"
"843","86.221572234","192.168.1.10","192.168.1.20","TCP","66","57102  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450167234 TSecr=524534722"
"844","87.631210045","192.168.1.10","192.168.1.20","TCP","74","44722  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450168644 TSecr=0 WS=512"
"845","87.631228788","192.168.1.20","192.168.1.10","TCP","74","44818  >  44722 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524536132 TSecr=1450168644 WS=512"
"846","87.631239249","192.168.1.10","192.168.1.20","TCP","66","44722  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450168644 TSecr=524536132"
"847","87.657525304","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"848","87.657540021","192.168.1.20","192.168.1.10","TCP","66","44818  >  44722 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524536158 TSecr=1450168670"
"849","87.660692889","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x9451E19D"
"850","87.660718774","192.168.1.10","192.168.1.20","TCP","66","44722  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450168673 TSecr=524536161"
"851","87.661900795","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"852","87.675322746","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"853","87.678578639","192.168.1.10","192.168.1.20","TCP","66","44722  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450168691 TSecr=524536176"
"854","87.679007086","192.168.1.20","192.168.1.10","TCP","66","44818  >  44722 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524536180 TSecr=1450168691"
"855","87.679029249","192.168.1.10","192.168.1.20","TCP","66","44722  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450168692 TSecr=524536180"
"856","88.763783475","192.168.1.10","192.168.1.20","TCP","74","44724  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450169776 TSecr=0 WS=512"
"857","88.763802089","192.168.1.20","192.168.1.10","TCP","74","44818  >  44724 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524537264 TSecr=1450169776 WS=512"
"858","88.763813217","192.168.1.10","192.168.1.20","TCP","66","44724  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450169776 TSecr=524537264"
"859","88.789627863","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"860","88.789643199","192.168.1.20","192.168.1.10","TCP","66","44818  >  44724 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524537290 TSecr=1450169802"
"861","88.792273061","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xF03D84EF"
"862","88.792299051","192.168.1.10","192.168.1.20","TCP","66","44724  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450169805 TSecr=524537293"
"863","88.793472975","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"864","88.805407485","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"865","88.808593082","192.168.1.10","192.168.1.20","TCP","66","44724  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450169821 TSecr=524537306"
"866","88.809088573","192.168.1.20","192.168.1.10","TCP","66","44818  >  44724 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524537310 TSecr=1450169821"
"867","88.809113199","192.168.1.10","192.168.1.20","TCP","66","44724  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450169822 TSecr=524537310"
"868","89.790446696","fe80::42f:27ff:fe09:f8f2","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"869","89.993078848","192.168.1.10","192.168.1.20","TCP","74","44728  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450171006 TSecr=0 WS=512"
"870","89.993098061","192.168.1.20","192.168.1.10","TCP","74","44818  >  44728 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524538494 TSecr=1450171006 WS=512"
"871","89.993108961","192.168.1.10","192.168.1.20","TCP","66","44728  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450171006 TSecr=524538494"
"872","90.018728686","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"873","90.018741477","192.168.1.20","192.168.1.10","TCP","66","44818  >  44728 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524538519 TSecr=1450171031"
"874","90.021834393","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x79A4B57E"
"875","90.021860302","192.168.1.10","192.168.1.20","TCP","66","44728  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450171035 TSecr=524538522"
"876","90.022987982","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"877","90.036356893","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"878","90.040096012","192.168.1.10","192.168.1.20","TCP","66","44728  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450171053 TSecr=524538537"
"879","90.040536032","192.168.1.20","192.168.1.10","TCP","66","44818  >  44728 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524538541 TSecr=1450171053"
"880","90.040558735","192.168.1.10","192.168.1.20","TCP","66","44728  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450171053 TSecr=524538541"
"881","91.170219251","192.168.1.10","192.168.1.20","TCP","74","44744  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450172183 TSecr=0 WS=512"
"882","91.170237829","192.168.1.20","192.168.1.10","TCP","74","44818  >  44744 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524539671 TSecr=1450172183 WS=512"
"883","91.170248831","192.168.1.10","192.168.1.20","TCP","66","44744  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450172183 TSecr=524539671"
"884","91.195893274","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"885","91.195906541","192.168.1.20","192.168.1.10","TCP","66","44818  >  44744 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524539697 TSecr=1450172209"
"886","91.198276804","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x920E89BD"
"887","91.198297610","192.168.1.10","192.168.1.20","TCP","66","44744  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450172211 TSecr=524539699"
"888","91.199444947","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"889","91.210937027","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"890","91.214315301","192.168.1.10","192.168.1.20","TCP","66","44744  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450172227 TSecr=524539712"
"891","91.214795206","192.168.1.20","192.168.1.10","TCP","66","44818  >  44744 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524539715 TSecr=1450172227"
"892","91.214819610","192.168.1.10","192.168.1.20","TCP","66","44744  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450172227 TSecr=524539715"
"893","91.774584848","fe80::21d:9cff:fec8:bdf2","ff02::2","ICMPv6","70","Router Solicitation from 00:1d:9c:c8:bd:f2"
"894","92.469872804","192.168.1.10","192.168.1.20","TCP","74","44752  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450173483 TSecr=0 WS=512"
"895","92.469891075","192.168.1.20","192.168.1.10","TCP","74","44818  >  44752 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524540971 TSecr=1450173483 WS=512"
"896","92.469901615","192.168.1.10","192.168.1.20","TCP","66","44752  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450173483 TSecr=524540971"
"897","92.495580293","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"898","92.495594030","192.168.1.20","192.168.1.10","TCP","66","44818  >  44752 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524540996 TSecr=1450173508"
"899","92.498676662","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xC4EA6AF3"
"900","92.498703054","192.168.1.10","192.168.1.20","TCP","66","44752  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450173511 TSecr=524540999"
"901","92.499853459","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"902","92.512373790","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"903","92.515552080","192.168.1.10","192.168.1.20","TCP","66","44752  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450173528 TSecr=524541013"
"904","92.516057669","192.168.1.20","192.168.1.10","TCP","66","44818  >  44752 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524541017 TSecr=1450173528"
"905","92.516083637","192.168.1.10","192.168.1.20","TCP","66","44752  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450173529 TSecr=524541017"
"906","93.607436882","192.168.1.10","192.168.1.20","TCP","74","44766  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450174620 TSecr=0 WS=512"
"907","93.607455318","192.168.1.20","192.168.1.10","TCP","74","44818  >  44766 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524542108 TSecr=1450174620 WS=512"
"908","93.607466720","192.168.1.10","192.168.1.20","TCP","66","44766  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450174620 TSecr=524542108"
"909","93.634456253","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"910","93.634471759","192.168.1.20","192.168.1.10","TCP","66","44818  >  44766 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524542135 TSecr=1450174647"
"911","93.637574288","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x922BBEE4"
"912","93.637602477","192.168.1.10","192.168.1.20","TCP","66","44766  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450174650 TSecr=524542138"
"913","93.638827067","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"914","93.650716731","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"915","93.654093791","192.168.1.10","192.168.1.20","TCP","66","44766  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450174667 TSecr=524542151"
"916","93.654597971","192.168.1.20","192.168.1.10","TCP","66","44818  >  44766 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524542155 TSecr=1450174667"
"917","93.654624082","192.168.1.10","192.168.1.20","TCP","66","44766  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450174667 TSecr=524542155"
"918","94.740167625","192.168.1.10","192.168.1.20","TCP","74","44774  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450175753 TSecr=0 WS=512"
"919","94.740185838","192.168.1.20","192.168.1.10","TCP","74","44818  >  44774 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524543241 TSecr=1450175753 WS=512"
"920","94.740196601","192.168.1.10","192.168.1.20","TCP","66","44774  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450175753 TSecr=524543241"
"921","94.766374634","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"922","94.766389785","192.168.1.20","192.168.1.10","TCP","66","44818  >  44774 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524543267 TSecr=1450175779"
"923","94.769503730","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x4D4B1CBC"
"924","94.769529420","192.168.1.10","192.168.1.20","TCP","66","44774  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450175782 TSecr=524543270"
"925","94.770691313","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"926","94.783154157","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"927","94.786522944","192.168.1.10","192.168.1.20","TCP","66","44774  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450175799 TSecr=524543284"
"928","94.786961056","192.168.1.20","192.168.1.10","TCP","66","44818  >  44774 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524543288 TSecr=1450175799"
"929","94.786983743","192.168.1.10","192.168.1.20","TCP","66","44774  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450175800 TSecr=524543288"
"930","96.176876367","192.168.1.10","192.168.1.20","TCP","74","44786  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450177190 TSecr=0 WS=512"
"931","96.176894656","192.168.1.20","192.168.1.10","TCP","74","44818  >  44786 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524544678 TSecr=1450177190 WS=512"
"932","96.176905890","192.168.1.10","192.168.1.20","TCP","66","44786  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450177190 TSecr=524544678"
"933","96.204034157","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"934","96.204049061","192.168.1.20","192.168.1.10","TCP","66","44818  >  44786 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524544705 TSecr=1450177217"
"935","96.207164996","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x6175757B"
"936","96.207192015","192.168.1.10","192.168.1.20","TCP","66","44786  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450177220 TSecr=524544708"
"937","96.208411299","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"938","96.221007105","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"939","96.224725909","192.168.1.10","192.168.1.20","TCP","66","44786  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450177237 TSecr=524544722"
"940","96.225234278","192.168.1.20","192.168.1.10","TCP","66","44818  >  44786 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524544726 TSecr=1450177237"
"941","96.225260008","192.168.1.10","192.168.1.20","TCP","66","44786  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450177238 TSecr=524544726"
"942","97.264788532","192.168.1.10","192.168.1.20","TCP","74","44800  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450178277 TSecr=0 WS=512"
"943","97.264807350","192.168.1.20","192.168.1.10","TCP","74","44818  >  44800 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524545765 TSecr=1450178277 WS=512"
"944","97.264818578","192.168.1.10","192.168.1.20","TCP","66","44800  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450178277 TSecr=524545765"
"945","97.293016261","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"946","97.293030456","192.168.1.20","192.168.1.10","TCP","66","44818  >  44800 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524545794 TSecr=1450178306"
"947","97.296058624","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xA876246C"
"948","97.296087750","192.168.1.10","192.168.1.20","TCP","66","44800  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450178309 TSecr=524545797"
"949","97.297314922","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"950","97.309485779","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"951","97.312989824","192.168.1.10","192.168.1.20","TCP","66","44800  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450178326 TSecr=524545810"
"952","97.313479886","192.168.1.20","192.168.1.10","TCP","66","44818  >  44800 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524545814 TSecr=1450178326"
"953","97.313506398","192.168.1.10","192.168.1.20","TCP","66","44800  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450178326 TSecr=524545814"
"954","98.438385989","192.168.1.10","192.168.1.20","TCP","74","49044  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450179451 TSecr=0 WS=512"
"955","98.438404497","192.168.1.20","192.168.1.10","TCP","74","44818  >  49044 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524546939 TSecr=1450179451 WS=512"
"956","98.438415438","192.168.1.10","192.168.1.20","TCP","66","49044  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450179451 TSecr=524546939"
"957","98.466640195","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"958","98.466655791","192.168.1.20","192.168.1.10","TCP","66","44818  >  49044 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524546967 TSecr=1450179479"
"959","98.469767636","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x27C5D4E6"
"960","98.469794441","192.168.1.10","192.168.1.20","TCP","66","49044  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450179482 TSecr=524546970"
"961","98.470957129","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"962","98.483386906","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"963","98.486580463","192.168.1.10","192.168.1.20","TCP","66","49044  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450179499 TSecr=524546984"
"964","98.486987893","192.168.1.20","192.168.1.10","TCP","66","44818  >  49044 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524546988 TSecr=1450179499"
"965","98.487010583","192.168.1.10","192.168.1.20","TCP","66","49044  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450179500 TSecr=524546988"
"966","99.732352840","192.168.1.10","192.168.1.20","TCP","74","49058  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450180745 TSecr=0 WS=512"
"967","99.732372200","192.168.1.20","192.168.1.10","TCP","74","44818  >  49058 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524548233 TSecr=1450180745 WS=512"
"968","99.732383362","192.168.1.10","192.168.1.20","TCP","66","49058  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450180745 TSecr=524548233"
"969","99.759442932","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"970","99.759457311","192.168.1.20","192.168.1.10","TCP","66","44818  >  49058 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524548260 TSecr=1450180772"
"971","99.762577697","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x366B83B0"
"972","99.762604517","192.168.1.10","192.168.1.20","TCP","66","49058  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450180775 TSecr=524548263"
"973","99.763769311","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"974","99.776839029","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"975","99.780028055","192.168.1.10","192.168.1.20","TCP","66","49058  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450180793 TSecr=524548278"
"976","99.780447443","192.168.1.20","192.168.1.10","TCP","66","44818  >  49058 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524548281 TSecr=1450180793"
"977","99.780469355","192.168.1.10","192.168.1.20","TCP","66","49058  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450180793 TSecr=524548281"
"978","100.815966021","192.168.1.10","192.168.1.20","TCP","74","49070  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450181829 TSecr=0 WS=512"
"979","100.815985567","192.168.1.20","192.168.1.10","TCP","74","44818  >  49070 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524549317 TSecr=1450181829 WS=512"
"980","100.815996733","192.168.1.10","192.168.1.20","TCP","66","49070  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450181829 TSecr=524549317"
"981","100.843501450","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"982","100.843515546","192.168.1.20","192.168.1.10","TCP","66","44818  >  49070 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524549344 TSecr=1450181856"
"983","100.845293882","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x8825280E"
"984","100.845309543","192.168.1.10","192.168.1.20","TCP","66","49070  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450181858 TSecr=524549346"
"985","100.846467777","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"986","100.853863974","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"987","100.857274226","192.168.1.10","192.168.1.20","TCP","66","49070  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450181870 TSecr=524549355"
"988","100.857658228","192.168.1.20","192.168.1.10","TCP","66","44818  >  49070 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524549358 TSecr=1450181870"
"989","100.857677810","192.168.1.10","192.168.1.20","TCP","66","49070  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450181870 TSecr=524549358"
"990","101.980461624","192.168.1.10","192.168.1.20","TCP","74","49076  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450182993 TSecr=0 WS=512"
"991","101.980480985","192.168.1.20","192.168.1.10","TCP","74","44818  >  49076 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524550481 TSecr=1450182993 WS=512"
"992","101.980492044","192.168.1.10","192.168.1.20","TCP","66","49076  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450182993 TSecr=524550481"
"993","102.006864713","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"994","102.006878761","192.168.1.20","192.168.1.10","TCP","66","44818  >  49076 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524550508 TSecr=1450183020"
"995","102.009980922","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x39D5D28E"
"996","102.010008994","192.168.1.10","192.168.1.20","TCP","66","49076  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450183023 TSecr=524550511"
"997","102.011163879","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"998","102.023254550","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"999","102.026603314","192.168.1.10","192.168.1.20","TCP","66","49076  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450183039 TSecr=524550524"
"1000","102.027124617","192.168.1.20","192.168.1.10","TCP","66","44818  >  49076 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524550528 TSecr=1450183039"
"1001","102.027151457","192.168.1.10","192.168.1.20","TCP","66","49076  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450183040 TSecr=524550528"
"1002","103.101263480","192.168.1.10","192.168.1.20","TCP","74","49088  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450184114 TSecr=0 WS=512"
"1003","103.101279974","192.168.1.20","192.168.1.10","TCP","74","44818  >  49088 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524551602 TSecr=1450184114 WS=512"
"1004","103.101290410","192.168.1.10","192.168.1.20","TCP","66","49088  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450184114 TSecr=524551602"
"1005","103.130070534","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"1006","103.130084796","192.168.1.20","192.168.1.10","TCP","66","44818  >  49088 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524551631 TSecr=1450184143"
"1007","103.133603805","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xA9095B6D"
"1008","103.133633732","192.168.1.10","192.168.1.20","TCP","66","49088  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450184146 TSecr=524551634"
"1009","103.134908232","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"1010","103.147606882","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"1011","103.151490073","192.168.1.10","192.168.1.20","TCP","66","49088  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450184164 TSecr=524551648"
"1012","103.151915699","192.168.1.20","192.168.1.10","TCP","66","44818  >  49088 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524551653 TSecr=1450184164"
"1013","103.151940683","192.168.1.10","192.168.1.20","TCP","66","49088  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450184165 TSecr=524551653"
