Interface,No.,Time,Source,Destination,Protocol,Length,Info
s1-eth2,81,2024-09-05 02:00:37.096,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0010
s1-eth3,81,2024-09-05 02:00:37.096,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0010
s1-eth2,82,2024-09-05 02:00:37.099,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,78,2024-09-05 02:00:37.067,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth1,79,2024-09-05 02:00:37.096,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,80,2024-09-05 02:00:37.096,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0010
s1-eth3,82,2024-09-05 02:00:37.099,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,81,2024-09-05 02:00:37.099,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,83,2024-09-05 02:00:37.099,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth3,83,2024-09-05 02:00:37.099,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth1,82,2024-09-05 02:00:37.099,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth2,84,2024-09-05 02:00:37.100,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,84,2024-09-05 02:00:37.100,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth1,83,2024-09-05 02:00:37.100,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,85,2024-09-05 02:00:37.113,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,84,2024-09-05 02:00:37.113,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,85,2024-09-05 02:00:37.113,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,86,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0011
s1-eth3,86,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0011
s1-eth2,87,2024-09-05 02:00:37.117,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0011
s1-eth2,88,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth3,87,2024-09-05 02:00:37.117,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0011
s1-eth1,85,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0011
s1-eth1,86,2024-09-05 02:00:37.117,192.168.1.30,192.168.1.10,TCP,66,44818 → 34494 0x0011
s1-eth3,88,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth1,87,2024-09-05 02:00:37.117,192.168.1.10,192.168.1.30,TCP,66,34494 → 44818 0x0010
s1-eth2,89,2024-09-05 02:00:37.579,fe80::21d:9cff:fec8:bdf2,ff02::2,ICMPV6,70,ICMPV6
s1-eth1,88,2024-09-05 02:00:37.579,fe80::21d:9cff:fec8:bdf2,ff02::2,ICMPV6,70,ICMPV6
s1-eth3,89,2024-09-05 02:00:37.576,fe80::21d:9cff:fec8:bdf2,ff02::2,ICMPV6,70,ICMPV6
s1-eth2,90,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,74,56698 → 44818 0x0002
s1-eth2,91,2024-09-05 02:00:38.143,192.168.1.20,192.168.1.10,TCP,74,44818 → 56698 0x0012
s1-eth1,89,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,74,56698 → 44818 0x0002
s1-eth3,90,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,74,56698 → 44818 0x0002
s1-eth1,90,2024-09-05 02:00:38.143,192.168.1.20,192.168.1.10,TCP,74,44818 → 56698 0x0012
s1-eth3,91,2024-09-05 02:00:38.143,192.168.1.20,192.168.1.10,TCP,74,44818 → 56698 0x0012
s1-eth1,91,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth2,92,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth3,92,2024-09-05 02:00:38.143,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth1,92,2024-09-05 02:00:38.171,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,93,2024-09-05 02:00:38.171,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,93,2024-09-05 02:00:38.171,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,94,2024-09-05 02:00:38.171,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0010
s1-eth1,93,2024-09-05 02:00:38.171,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0010
s1-eth3,94,2024-09-05 02:00:38.171,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0010
s1-eth2,95,2024-09-05 02:00:38.175,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,94,2024-09-05 02:00:38.175,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,95,2024-09-05 02:00:38.175,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,95,2024-09-05 02:00:38.175,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth2,96,2024-09-05 02:00:38.175,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth3,96,2024-09-05 02:00:38.175,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth2,97,2024-09-05 02:00:38.177,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,98,2024-09-05 02:00:38.189,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,96,2024-09-05 02:00:38.177,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,97,2024-09-05 02:00:38.177,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth1,97,2024-09-05 02:00:38.189,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,98,2024-09-05 02:00:38.189,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,98,2024-09-05 02:00:38.197,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0011
s1-eth2,99,2024-09-05 02:00:38.197,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0011
s1-eth3,99,2024-09-05 02:00:38.197,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0011
s1-eth2,100,2024-09-05 02:00:38.198,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0011
s1-eth1,99,2024-09-05 02:00:38.198,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0011
s1-eth1,100,2024-09-05 02:00:38.198,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth2,101,2024-09-05 02:00:38.198,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth3,100,2024-09-05 02:00:38.198,192.168.1.20,192.168.1.10,TCP,66,44818 → 56698 0x0011
s1-eth3,101,2024-09-05 02:00:38.198,192.168.1.10,192.168.1.20,TCP,66,56698 → 44818 0x0010
s1-eth2,102,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,74,34502 → 44818 0x0002
s1-eth2,103,2024-09-05 02:00:38.481,192.168.1.30,192.168.1.10,TCP,74,44818 → 34502 0x0012
s1-eth2,104,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth1,101,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,74,34502 → 44818 0x0002
s1-eth3,102,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,74,34502 → 44818 0x0002
s1-eth2,105,2024-09-05 02:00:38.518,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,102,2024-09-05 02:00:38.481,192.168.1.30,192.168.1.10,TCP,74,44818 → 34502 0x0012
s1-eth1,103,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth3,103,2024-09-05 02:00:38.481,192.168.1.30,192.168.1.10,TCP,74,44818 → 34502 0x0012
s1-eth3,104,2024-09-05 02:00:38.481,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth1,104,2024-09-05 02:00:38.518,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,105,2024-09-05 02:00:38.518,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,106,2024-09-05 02:00:38.518,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0010
s1-eth1,105,2024-09-05 02:00:38.518,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0010
s1-eth2,106,2024-09-05 02:00:38.518,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0010
s1-eth2,107,2024-09-05 02:00:38.522,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,108,2024-09-05 02:00:38.522,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth2,109,2024-09-05 02:00:38.523,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,107,2024-09-05 02:00:38.522,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,106,2024-09-05 02:00:38.522,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,107,2024-09-05 02:00:38.522,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth3,108,2024-09-05 02:00:38.522,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth2,110,2024-09-05 02:00:38.538,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,111,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0011
s1-eth2,112,2024-09-05 02:00:38.544,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0011
s1-eth2,113,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth1,108,2024-09-05 02:00:38.523,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,109,2024-09-05 02:00:38.523,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,110,2024-09-05 02:00:38.538,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,109,2024-09-05 02:00:38.538,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,110,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0011
s1-eth3,111,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0011
s1-eth3,112,2024-09-05 02:00:38.544,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0011
s1-eth1,111,2024-09-05 02:00:38.544,192.168.1.30,192.168.1.10,TCP,66,44818 → 34502 0x0011
s1-eth1,112,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth3,113,2024-09-05 02:00:38.544,192.168.1.10,192.168.1.30,TCP,66,34502 → 44818 0x0010
s1-eth1,113,2024-09-05 02:00:38.600,fe80::f4ae:bbff:feac:ef84,ff02::2,ICMPV6,70,ICMPV6
s1-eth2,114,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,74,56708 → 44818 0x0002
s1-eth1,114,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,74,56708 → 44818 0x0002
s1-eth3,114,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,74,56708 → 44818 0x0002
s1-eth2,115,2024-09-05 02:00:39.610,192.168.1.20,192.168.1.10,TCP,74,44818 → 56708 0x0012
s1-eth1,115,2024-09-05 02:00:39.610,192.168.1.20,192.168.1.10,TCP,74,44818 → 56708 0x0012
s1-eth3,115,2024-09-05 02:00:39.610,192.168.1.20,192.168.1.10,TCP,74,44818 → 56708 0x0012
s1-eth1,116,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth2,116,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth3,116,2024-09-05 02:00:39.610,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth1,117,2024-09-05 02:00:39.640,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,117,2024-09-05 02:00:39.640,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,117,2024-09-05 02:00:39.640,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,118,2024-09-05 02:00:39.640,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0010
s1-eth1,118,2024-09-05 02:00:39.640,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0010
s1-eth3,118,2024-09-05 02:00:39.640,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0010
s1-eth2,119,2024-09-05 02:00:39.644,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,119,2024-09-05 02:00:39.644,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,119,2024-09-05 02:00:39.644,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,120,2024-09-05 02:00:39.644,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth2,120,2024-09-05 02:00:39.644,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth1,121,2024-09-05 02:00:39.645,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,120,2024-09-05 02:00:39.644,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth2,121,2024-09-05 02:00:39.645,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,121,2024-09-05 02:00:39.645,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,122,2024-09-05 02:00:39.657,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,122,2024-09-05 02:00:39.657,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,123,2024-09-05 02:00:39.661,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0011
s1-eth2,123,2024-09-05 02:00:39.661,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0011
s1-eth2,124,2024-09-05 02:00:39.662,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0011
s1-eth1,124,2024-09-05 02:00:39.662,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0011
s1-eth1,125,2024-09-05 02:00:39.662,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth3,122,2024-09-05 02:00:39.657,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,123,2024-09-05 02:00:39.661,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0011
s1-eth3,124,2024-09-05 02:00:39.662,192.168.1.20,192.168.1.10,TCP,66,44818 → 56708 0x0011
s1-eth2,125,2024-09-05 02:00:39.662,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth1,126,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,74,34514 → 44818 0x0002
s1-eth2,126,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,74,34514 → 44818 0x0002
s1-eth1,127,2024-09-05 02:00:39.897,192.168.1.30,192.168.1.10,TCP,74,44818 → 34514 0x0012
s1-eth2,127,2024-09-05 02:00:39.897,192.168.1.30,192.168.1.10,TCP,74,44818 → 34514 0x0012
s1-eth1,128,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth2,128,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth3,125,2024-09-05 02:00:39.662,192.168.1.10,192.168.1.20,TCP,66,56708 → 44818 0x0010
s1-eth3,126,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,74,34514 → 44818 0x0002
s1-eth1,129,2024-09-05 02:00:39.925,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,129,2024-09-05 02:00:39.925,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,130,2024-09-05 02:00:39.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0010
s1-eth2,130,2024-09-05 02:00:39.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0010
s1-eth1,131,2024-09-05 02:00:39.928,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,131,2024-09-05 02:00:39.928,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,127,2024-09-05 02:00:39.897,192.168.1.30,192.168.1.10,TCP,74,44818 → 34514 0x0012
s1-eth2,132,2024-09-05 02:00:39.928,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth3,128,2024-09-05 02:00:39.897,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth3,129,2024-09-05 02:00:39.925,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,132,2024-09-05 02:00:39.928,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth1,133,2024-09-05 02:00:39.929,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,133,2024-09-05 02:00:39.929,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth1,134,2024-09-05 02:00:39.942,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,134,2024-09-05 02:00:39.942,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,135,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0011
s1-eth3,130,2024-09-05 02:00:39.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0010
s1-eth2,136,2024-09-05 02:00:39.947,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0011
s1-eth3,131,2024-09-05 02:00:39.928,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,132,2024-09-05 02:00:39.928,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth3,133,2024-09-05 02:00:39.929,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,134,2024-09-05 02:00:39.942,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,135,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0011
s1-eth1,136,2024-09-05 02:00:39.947,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0011
s1-eth1,137,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth2,137,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth3,135,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0011
s1-eth3,136,2024-09-05 02:00:39.947,192.168.1.30,192.168.1.10,TCP,66,44818 → 34514 0x0011
s1-eth3,137,2024-09-05 02:00:39.947,192.168.1.10,192.168.1.30,TCP,66,34514 → 44818 0x0010
s1-eth2,138,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,74,56716 → 44818 0x0002
s1-eth2,139,2024-09-05 02:00:40.747,192.168.1.20,192.168.1.10,TCP,74,44818 → 56716 0x0012
s1-eth1,138,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,74,56716 → 44818 0x0002
s1-eth2,140,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth1,139,2024-09-05 02:00:40.747,192.168.1.20,192.168.1.10,TCP,74,44818 → 56716 0x0012
s1-eth2,141,2024-09-05 02:00:40.773,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth1,140,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth2,142,2024-09-05 02:00:40.773,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0010
s1-eth1,141,2024-09-05 02:00:40.773,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,138,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,74,56716 → 44818 0x0002
s1-eth3,139,2024-09-05 02:00:40.747,192.168.1.20,192.168.1.10,TCP,74,44818 → 56716 0x0012
s1-eth3,140,2024-09-05 02:00:40.747,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth3,141,2024-09-05 02:00:40.773,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth1,142,2024-09-05 02:00:40.773,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0010
s1-eth3,142,2024-09-05 02:00:40.774,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0010
s1-eth2,143,2024-09-05 02:00:40.777,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,143,2024-09-05 02:00:40.777,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,143,2024-09-05 02:00:40.777,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,144,2024-09-05 02:00:40.777,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth2,144,2024-09-05 02:00:40.777,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth3,144,2024-09-05 02:00:40.777,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth1,145,2024-09-05 02:00:40.778,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,145,2024-09-05 02:00:40.778,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,145,2024-09-05 02:00:40.778,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,146,2024-09-05 02:00:40.790,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,146,2024-09-05 02:00:40.790,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,146,2024-09-05 02:00:40.790,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,147,2024-09-05 02:00:40.793,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0011
s1-eth2,147,2024-09-05 02:00:40.793,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0011
s1-eth3,147,2024-09-05 02:00:40.793,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0011
s1-eth2,148,2024-09-05 02:00:40.794,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0011
s1-eth1,148,2024-09-05 02:00:40.794,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0011
s1-eth3,148,2024-09-05 02:00:40.794,192.168.1.20,192.168.1.10,TCP,66,44818 → 56716 0x0011
s1-eth1,149,2024-09-05 02:00:40.794,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth2,149,2024-09-05 02:00:40.794,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth3,149,2024-09-05 02:00:40.794,192.168.1.10,192.168.1.20,TCP,66,56716 → 44818 0x0010
s1-eth3,150,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,74,34530 → 44818 0x0002
s1-eth3,151,2024-09-05 02:00:41.010,192.168.1.30,192.168.1.10,TCP,74,44818 → 34530 0x0012
s1-eth3,152,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth2,150,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,74,34530 → 44818 0x0002
s1-eth2,151,2024-09-05 02:00:41.010,192.168.1.30,192.168.1.10,TCP,74,44818 → 34530 0x0012
s1-eth1,150,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,74,34530 → 44818 0x0002
s1-eth1,151,2024-09-05 02:00:41.010,192.168.1.30,192.168.1.10,TCP,74,44818 → 34530 0x0012
s1-eth2,152,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth2,153,2024-09-05 02:00:41.040,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,154,2024-09-05 02:00:41.040,192.168.1.30,192.168.1.10,TCP,66,44818 → 34530 0x0010
s1-eth1,152,2024-09-05 02:00:41.010,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth2,155,2024-09-05 02:00:41.043,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,153,2024-09-05 02:00:41.040,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,153,2024-09-05 02:00:41.040,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,154,2024-09-05 02:00:41.040,192.168.1.30,192.168.1.10,TCP,66,44818 → 34530 0x0010
s1-eth1,155,2024-09-05 02:00:41.043,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,156,2024-09-05 02:00:41.043,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth2,156,2024-09-05 02:00:41.043,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth1,157,2024-09-05 02:00:41.044,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,157,2024-09-05 02:00:41.044,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,158,2024-09-05 02:00:41.056,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,159,2024-09-05 02:00:41.059,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0011
s1-eth3,154,2024-09-05 02:00:41.040,192.168.1.30,192.168.1.10,TCP,66,44818 → 34530 0x0010
s1-eth3,155,2024-09-05 02:00:41.043,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,156,2024-09-05 02:00:41.043,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0010
s1-eth3,157,2024-09-05 02:00:41.044,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,158,2024-09-05 02:00:41.056,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,158,2024-09-05 02:00:41.056,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,159,2024-09-05 02:00:41.059,192.168.1.10,192.168.1.30,TCP,66,34530 → 44818 0x0011
